"city","county","leads","eb","score","city_level"
"重庆市","九龙坡区",369,0.0971083594061851,100,"新一线"
"重庆市","北碚区",160,0.115347311357442,120,"新一线"
"重庆市","南岸区",328,0.0992496194932991,100,"新一线"
"重庆市","南川区",43,0.118206501069863,120,"新一线"
"重庆市","合川区",94,0.122536682398733,130,"新一线"
"重庆市","大渡口区",87,0.117281321866415,120,"新一线"
"重庆市","大足区",80,0.102168140283213,110,"新一线"
"重庆市","巴南区",251,0.0930668730812262,100,"新一线"
"重庆市","开州区",65,0.104894154996107,110,"新一线"
"重庆市","梁平区",48,0.103678559051731,110,"新一线"
"重庆市","永川区",143,0.11154594864332,120,"新一线"
"重庆市","江北区",263,0.100396758978193,110,"新一线"
"重庆市","江津区",165,0.113394577159818,120,"新一线"
"重庆市","沙坪坝区",410,0.111947970352266,120,"新一线"
"重庆市","涪陵区",94,0.109164612469312,110,"新一线"
"重庆市","渝中区",128,0.0986687132068431,100,"新一线"
"重庆市","渝北区",652,0.141229805190348,150,"新一线"
"重庆市","潼南区",58,0.151267087984448,160,"新一线"
"重庆市","璧山区",88,0.0892651488797715,90,"新一线"
"重庆市","綦江区",100,0.115003652002169,120,"新一线"
"重庆市","荣昌区",83,0.105418674082596,110,"新一线"
"重庆市","铜梁区",76,0.113840994241135,120,"新一线"
"重庆市","长寿区",68,0.103307639749149,110,"新一线"
"重庆市","黔江区",31,0.108404582892643,110,"新一线"
"金华市","东阳市",577,0.124464294798418,130,"二线"
"金华市","义乌市",1015,0.141476273031716,150,"二线"
"金华市","兰溪市",168,0.100686363155158,110,"二线"
"金华市","婺城区",457,0.134570251093122,140,"二线"
"金华市","武义县",132,0.114502767790329,120,"二线"
"金华市","永康市",675,0.137877746182719,140,"二线"
"金华市","浦江县",181,0.102905991368614,110,"二线"
"金华市","磐安县",58,0.101087216158476,110,"二线"
"金华市","金东区",226,0.0955234101976519,100,"二线"
"金昌市","金川区",55,0.0922732659720701,100,"五线"
"钦州市","浦北县",146,0.0618881692280401,60,"五线"
"钦州市","钦北区",35,0.0852908217361182,90,"五线"
"钦州市","钦南区",109,0.0798112704619553,80,"五线"
"铁岭市","开原市",34,0.0918944275700859,100,"五线"
"铁岭市","银州区",46,0.0743000722400614,80,"五线"
"铜仁市","碧江区",47,0.0975039989663755,100,"四线"
"铜川市","耀州区",70,0.0753821795491692,80,"五线"
"铜陵市","义安区",41,0.100918239370236,110,"四线"
"铜陵市","枞阳县",37,0.0734525918722105,80,"四线"
"铜陵市","铜官区",67,0.107891323907906,110,"四线"
"银川市","兴庆区",355,0.124969318914614,130,"三线"
"银川市","永宁县",45,0.077865838532838,80,"三线"
"银川市","灵武市",43,0.0729954778542228,80,"三线"
"银川市","西夏区",141,0.0650589714677714,70,"三线"
"银川市","贺兰县",99,0.0813332504082194,90,"三线"
"银川市","金凤区",377,0.133347538982086,140,"三线"
"锡林郭勒盟","锡林浩特市",80,0.0717984942741446,80,"五线"
"锦州市","凌河区",49,0.0796894474028782,80,"四线"
"锦州市","太和区",41,0.065901825273845,70,"四线"
"镇江市","丹徒区",90,0.107346618801736,110,"三线"
"镇江市","丹阳市",180,0.124549244996819,130,"三线"
"镇江市","京口区",159,0.0782919493622361,80,"三线"
"镇江市","句容市",120,0.0745107601079303,80,"三线"
"镇江市","扬中市",89,0.116953930321579,120,"三线"
"镇江市","润州区",66,0.0950028286288633,100,"三线"
"长春市","九台区",59,0.0847095215492777,90,"二线"
"长春市","二道区",238,0.103270750819183,110,"二线"
"长春市","公主岭市",42,0.0930650584983275,100,"二线"
"长春市","农安县",46,0.0909541199947826,100,"二线"
"长春市","南关区",515,0.124025440678183,130,"二线"
"长春市","双阳区",42,0.0930650584983275,100,"二线"
"长春市","宽城区",280,0.0951377276347675,100,"二线"
"长春市","德惠市",59,0.0952720716922475,100,"二线"
"长春市","朝阳区",486,0.1071465693003,110,"二线"
"长春市","榆树市",49,0.1061599455014,110,"二线"
"长春市","经济技术开发区",117,0.0971892872446155,100,"二线"
"长春市","绿园区",383,0.099424903465071,100,"二线"
"长沙市","天心区",1075,0.109919178790802,120,"新一线"
"长沙市","宁乡市",514,0.079911583065304,80,"新一线"
"长沙市","岳麓区",1277,0.0976950014690667,100,"新一线"
"长沙市","开福区",453,0.11569571007977,120,"新一线"
"长沙市","望城区",505,0.110948428416158,120,"新一线"
"长沙市","浏阳市",667,0.0733567653329281,80,"新一线"
"长沙市","芙蓉区",375,0.0919977246255761,100,"新一线"
"长沙市","长沙县",828,0.0819022612869988,90,"新一线"
"长沙市","雨花区",1251,0.0988099050271267,100,"新一线"
"长治市","城区",161,0.107404674459741,110,"四线"
"长治市","沁源县",51,0.0898390985588648,90,"四线"
"长治市","潞州区",195,0.105401408713975,110,"四线"
"长治市","襄垣县",57,0.0922995725603847,100,"四线"
"长治市","长子县",43,0.0824476914865787,90,"四线"
"长治市","长治县",76,0.0741085167026788,80,"四线"
"阜新市","海州区",51,0.0722515251165576,80,"五线"
"阜新市","细河区",67,0.0917296624109312,100,"五线"
"阜阳市","临泉县",169,0.0623141707175665,70,"三线"
"阜阳市","太和县",216,0.0856179836455287,90,"三线"
"阜阳市","界首市",103,0.0627972910536901,70,"三线"
"阜阳市","阜南县",117,0.0511571743391058,50,"三线"
"阜阳市","颍上县",132,0.109219862014241,110,"三线"
"阜阳市","颍东区",97,0.07325166722543,80,"三线"
"阜阳市","颍州区",382,0.0910584529224331,100,"三线"
"阜阳市","颍泉区",106,0.070462287119044,70,"三线"
"防城港市","港口区",55,0.0976685162466738,100,"五线"
"防城港市","防城区",51,0.0943085386482274,100,"五线"
"阳江市","江城区",397,0.0574424246672875,60,"四线"
"阳江市","阳东区",77,0.0785739107733052,80,"四线"
"阳江市","阳春市",170,0.0642326445105675,70,"四线"
"阳江市","阳西县",77,0.0833967157684696,90,"四线"
"阳泉市","城区",102,0.0951274153077094,100,"五线"
"阳泉市","平定县",44,0.0751523903766385,80,"五线"
"阳泉市","矿区",82,0.0805407529468337,80,"五线"
"阳泉市","郊区",46,0.0799706712210493,80,"五线"
"阿克苏地区","库车县",73,0.0742700648435104,80,"五线"
"阿克苏地区","阿克苏市",266,0.141548979127046,150,"五线"
"阿勒泰地区","阿勒泰市",54,0.109047354565546,110,"五线"
"阿坝藏族羌族自治州","茂县",34,0.0675558606101115,70,"五线"
"阿坝藏族羌族自治州","金川县",39,0.0773712620377443,80,"五线"
"阿拉善盟","阿拉善左旗",195,0.0925245129760746,100,"五线"
"陇南市","武都区",50,0.0781969764413507,80,"五线"
"随州市","广水市",76,0.09257499581755,100,"五线"
"随州市","曾都区",107,0.0889102331577847,90,"五线"
"随州市","随县",33,0.0802132127525114,80,"五线"
"雅安市","名山区",37,0.0962226286423717,100,"五线"
"雅安市","雨城区",49,0.0953602194738867,100,"五线"
"青岛市","即墨区",892,0.0924253444548936,100,"新一线"
"青岛市","城阳区",1157,0.113015953460796,120,"新一线"
"青岛市","崂山区",374,0.102093919254448,110,"新一线"
"青岛市","市北区",940,0.113505945310512,120,"新一线"
"青岛市","市南区",377,0.10937435928293,110,"新一线"
"青岛市","平度市",577,0.0756217161015816,80,"新一线"
"青岛市","李沧区",672,0.133970368445163,140,"新一线"
"青岛市","胶州市",1130,0.0908406776470956,100,"新一线"
"青岛市","莱西市",309,0.0876090640704886,90,"新一线"
"青岛市","黄岛区",1707,0.0982344470466644,100,"新一线"
"鞍山市","海城市",110,0.0817715072355038,90,"三线"
"鞍山市","立山区",67,0.0742526897997878,80,"三线"
"鞍山市","铁东区",101,0.0763076377915286,80,"三线"
"鞍山市","铁西区",49,0.0761291981282121,80,"三线"
"韶关市","乐昌市",50,0.101426898945328,110,"四线"
"韶关市","南雄市",99,0.0884775151133029,90,"四线"
"韶关市","始兴县",40,0.0721590193067157,80,"四线"
"韶关市","曲江区",40,0.0897700052845188,90,"四线"
"韶关市","武江区",169,0.10453431359967,110,"四线"
"韶关市","浈江区",137,0.0908633714362165,100,"四线"
"韶关市","翁源县",52,0.0728943803267997,80,"四线"
"马鞍山市","博望区",52,0.0803607307033603,80,"三线"
"马鞍山市","含山县",55,0.0898505324893838,90,"三线"
"马鞍山市","和县",53,0.118101154434187,120,"三线"
"马鞍山市","当涂县",55,0.0898505324893838,90,"三线"
"马鞍山市","花山区",99,0.103134161445723,110,"三线"
"马鞍山市","雨山区",84,0.0916902238555727,100,"三线"
"驻马店市","上蔡县",73,0.0720617871552918,80,"三线"
"驻马店市","平舆县",114,0.0845254212556172,90,"三线"
"驻马店市","新蔡县",77,0.0851400423525727,90,"三线"
"驻马店市","正阳县",62,0.0709839484923999,70,"三线"
"驻马店市","汝南县",37,0.099514869804945,100,"三线"
"驻马店市","泌阳县",178,0.0540091849125348,60,"三线"
"驻马店市","西平县",92,0.0659039955807573,70,"三线"
"驻马店市","遂平县",104,0.0710636340297339,70,"三线"
"驻马店市","驿城区",372,0.0669926452915504,70,"三线"
"鸡西市","密山市",74,0.0788002240218995,80,"五线"
"鸡西市","虎林市",76,0.0780364643297754,80,"五线"
"鸡西市","鸡东县",40,0.0886577246193358,90,"五线"
"鸡西市","鸡冠区",160,0.131230995158743,140,"五线"
"鹤壁市","浚县",41,0.0939763810357153,100,"五线"
"鹤壁市","淇县",36,0.0787666108736196,80,"五线"
"鹤壁市","淇滨区",148,0.0794065991095379,80,"五线"
"鹤岗市","工农区",32,0.0991860929929842,100,"五线"
"鹤岗市","绥滨县",64,0.0571277955335865,60,"五线"
"鹰潭市","月湖区",77,0.0969513296604581,100,"五线"
"鹰潭市","贵溪市",86,0.0790516580912966,80,"五线"
"黄冈市","武穴市",152,0.062524339931866,70,"三线"
"黄冈市","浠水县",101,0.0633401721945707,70,"三线"
"黄冈市","红安县",72,0.0724179147726032,80,"三线"
"黄冈市","罗田县",49,0.07055345259799,70,"三线"
"黄冈市","英山县",49,0.0817049436584342,90,"三线"
"黄冈市","蕲春县",146,0.0566446060280587,60,"三线"
"黄冈市","麻城市",179,0.0602998008912648,60,"三线"
"黄冈市","黄州区",185,0.103547869562865,110,"三线"
"黄冈市","黄梅县",109,0.0737571232365923,80,"三线"
"黄山市","屯溪区",58,0.113046785151312,120,"四线"
"黄石市","下陆区",50,0.112516556895027,120,"四线"
"黄石市","大冶市",90,0.0875530584966255,90,"四线"
"黄石市","西塞山区",46,0.0810451081005929,80,"四线"
"黄石市","阳新县",93,0.0684677964838942,70,"四线"
"黄石市","黄石港区",73,0.109625551371296,110,"四线"
"黔东南苗族侗族自治州","丹寨县",40,0.0780293479659834,80,"四线"
"黔东南苗族侗族自治州","凯里市",83,0.0951128659246478,100,"四线"
"黔东南苗族侗族自治州","黄平县",33,0.0813731582466359,90,"四线"
"黔南布依族苗族自治州","独山县",32,0.0941935836326624,100,"四线"
"黔南布依族苗族自治州","瓮安县",59,0.0913246536970409,100,"四线"
"黔南布依族苗族自治州","福泉市",31,0.082381823374823,90,"四线"
"黔南布依族苗族自治州","都匀市",292,0.0906649035134782,90,"四线"
"黔西南布依族苗族自治州","兴义市",954,0.0572719023556911,60,"五线"
"齐齐哈尔市","建华区",69,0.0817271433758123,90,"四线"
"齐齐哈尔市","龙沙区",63,0.0842633077979002,90,"四线"
"龙岩市","上杭县",69,0.0867434913141319,90,"四线"
"龙岩市","新罗区",360,0.145390883582506,150,"四线"
"龙岩市","武平县",44,0.0819748005414267,90,"四线"
"龙岩市","永定区",62,0.084701384691088,90,"四线"
"龙岩市","漳平市",80,0.0964693718486662,100,"四线"
"龙岩市","连城县",57,0.0816242639347648,90,"四线"
"龙岩市","长汀县",58,0.0705722649547445,70,"四线"
