,city,county,lng,lat,leads,renews,rate,level,eb_estimate,new_eb,score
1036,石家庄市,深泽县,115.219,38.201,46,1,0.0227391304347826,3,0.0480176660471763,0.0776727257810621,90
1037,克拉玛依市,白碱滩区,85.2608,45.6342,45,5,0.1232222222222222,6,0.0997182860564417,0.0825337293286228,90
1038,绵阳市,安州区,104.382,31.58,44,4,0.0919090909090909,4,0.0880712815125874,0.0805822716219109,90
1039,南平市,光泽县,117.342,27.6616,43,5,0.1172790697674418,5,0.1023322270122014,0.0833709790181985,90
1040,忻州市,五台县,113.258,38.7349,43,4,0.1056511627906976,5,0.0892255990348605,0.0760004150476745,90
1041,牡丹江市,穆棱市,130.517,44.917,43,4,0.0940232558139534,6,0.0892255990348605,0.0763798056215838,90
1042,白城市,洮南市,122.783,45.329,43,4,0.0940232558139534,6,0.0892255990348605,0.0763798056215838,90
1043,荆门市,沙洋县,112.583,30.7118,43,4,0.0940232558139534,5,0.0892255990348605,0.0760004150476745,90
1044,锡林郭勒盟,多伦县,116.474,42.1992,43,4,0.1056511627906976,6,0.0892255990348605,0.0763798056215838,90
1045,阿拉善盟,阿拉善左旗,105.661,38.8324,43,4,0.1056511627906976,6,0.0892255990348605,0.0763798056215838,90
1046,黄石市,铁山区,114.887,30.2056,43,4,0.1056511627906976,5,0.0892255990348605,0.0760004150476745,90
1047,延边朝鲜族自治州,龙井市,129.421,42.7641,42,5,0.120047619047619,6,0.1036912699114285,0.0843722405887034,90
1048,马鞍山市,雨山区,118.493,31.6842,42,4,0.0962380952380952,4,0.0904105768305959,0.0817789655064993,90
1049,双鸭山市,集贤县,131.179,46.7983,40,4,0.101,6,0.0928775328462684,0.0781068809084043,90
1050,防城港市,东兴市,107.968,21.5506,40,4,0.101,6,0.0928775328462684,0.0781068809084043,90
1051,黑河市,北安市,126.508,48.2401,40,4,0.101,6,0.0928775328462684,0.0781068809084043,90
1052,贺州市,富川瑶族自治县,111.269,24.8216,39,4,0.1163846153846153,6,0.0941621944432514,0.0787000609566441,90
1053,巴音郭楞蒙古自治州,焉耆回族自治县,86.5724,42.0582,38,4,0.1062631578947368,6,0.0954828928058965,0.0793023197242775,90
1054,克孜勒苏柯尔克孜自治州,阿图什市,76.166,39.7153,37,4,0.1226216216216216,6,0.0968411658358774,0.0799138672455768,90
1055,吉安市,吉水县,115.129,27.2328,37,4,0.1091081081081081,5,0.0968411658358774,0.0795169224286729,90
1056,牡丹江市,爱民区,129.513,44.7086,37,4,0.1226216216216216,6,0.0968411658358774,0.0799138672455768,90
1057,新乡市,凤泉区,113.907,35.3868,32,3,0.09475,4,0.0889419974512221,0.0803174808776249,90
1058,沧州市,吴桥县,116.386,37.6259,32,3,0.09475,4,0.0889419974512221,0.0803174808776249,90
1059,锡林郭勒盟,西乌珠穆沁旗,117.613,44.5816,32,4,0.141625,6,0.1042565722012391,0.0831187590604453,90
1060,宿迁市,宿城区,118.237,33.9657,1871,130,0.0707487974345269,4,0.0697410387608341,0.0697740614492886,80
1061,温州市,永嘉县,120.688,28.1563,1727,125,0.0733798494499131,3,0.0726057307949483,0.0740633710016278,80
1062,梅州市,梅县区,116.234,24.4146,979,71,0.0740337078651685,5,0.0729110626793996,0.0721406729169386,80
1063,安阳市,文峰区,114.38,36.0348,941,70,0.0759202975557917,5,0.0747283934131777,0.0738252893199287,80
1064,河源市,源城区,114.642,23.7047,878,67,0.077879271070615,5,0.0766025225604452,0.0755261608984347,80
1065,宿迁市,泗阳县,118.698,33.7248,848,59,0.0705754716981132,4,0.0701326009068837,0.0701768200341773,80
1066,包头市,昆都仑区,109.749,40.6889,812,57,0.0711970443349753,5,0.0707534163857999,0.069982430461045,80
1067,潮州市,潮安区,116.673,23.4659,752,51,0.0694840425531914,4,0.0685188549368247,0.0686815401529249,80
1068,黄冈市,黄梅县,115.929,30.0183,732,49,0.0686229508196721,4,0.0676961381680924,0.067922005393808,80
1069,南阳市,宛城区,112.619,32.9031,662,47,0.0727522658610271,4,0.0716350715854555,0.0715719752548055,80
1070,来宾市,兴宾区,109.216,23.6628,657,48,0.0740593607305936,6,0.0736025939949763,0.0725151958695952,80
1071,泉州市,德化县,118.236,25.4945,649,45,0.0711078582434514,3,0.070068680939556,0.0738480663233694,80
1072,宁德市,福鼎市,120.213,27.3279,630,47,0.0756031746031746,4,0.0750910216954568,0.0747411782199159,80
1073,淮安市,涟水县,119.255,33.7835,547,36,0.0668135283363802,4,0.0668754994035089,0.0672428650196146,80
1074,聊城市,高唐县,116.222,36.8567,542,41,0.0775682656826568,5,0.0761478838353452,0.074544225093683,80
1075,天津市,蓟州区,117.403,40.0444,526,32,0.062787072243346,2,0.0622346498441916,0.0699486417486442,80
1076,泉州市,泉港区,118.912,25.1364,525,33,0.0648095238095238,3,0.0641372825405718,0.0692455802799278,80
1077,菏泽市,牡丹区,115.411,35.2511,503,35,0.0715765407554672,4,0.0704975986832571,0.0705310450271149,80
1078,东营市,广饶县,118.413,37.0487,489,34,0.0715521472392638,5,0.0704726442769131,0.0693021965194331,80
1079,新余市,渝水区,114.94,27.8035,456,34,0.0755614035087719,6,0.0752255774724134,0.0735641858000047,80
1080,济南市,济阳区,117.167,36.978,454,30,0.067079295154185,3,0.0673257819225231,0.0727512039180114,80
1081,沈阳市,沈北新区,123.486,42.0425,437,26,0.0604965675057208,2,0.0612541717757181,0.0703742408212313,80
1082,揭阳市,普宁市,116.088,23.279,428,29,0.0699252336448598,4,0.0689526511249807,0.0691671004217985,80
1083,六安市,裕安区,115.835,31.8287,426,28,0.0679014084507042,4,0.0670756648144859,0.0675058171814966,80
1084,梅州市,兴宁市,115.753,24.2579,426,29,0.0702488262910798,5,0.0692529039453999,0.0680799247127437,80
1085,安庆市,怀宁县,116.825,30.7369,423,30,0.0731040189125295,4,0.0718997720680649,0.0717769534312266,80
1086,济宁市,金乡县,116.314,35.0745,423,31,0.0754680851063829,4,0.0740913258086635,0.0737161599726934,80
1087,临汾市,尧都区,111.573,36.08,422,31,0.0756445497630331,5,0.0742540575662775,0.0724949836482281,80
1088,宁德市,霞浦县,120.001,26.8885,407,28,0.0697960687960688,4,0.0699701583842648,0.0700727075954512,80
1089,湛江市,霞山区,110.393,21.1941,406,28,0.0711970443349753,4,0.0701294358538859,0.0702132254312054,80
1090,成都市,邛崃市,103.465,30.4145,400,26,0.06725,2,0.066484770918873,0.0756593635059295,80
1091,银川市,永宁县,106.086,38.2756,400,26,0.066,4,0.066484770918873,0.0670088387703909,80
1092,茂名市,化州市,110.53,21.8303,397,30,0.0778261964735516,5,0.0762441966835233,0.0741539919217195,80
1093,宿州市,埇桥区,116.972,33.6434,375,25,0.069,4,0.0681064307079609,0.0684526217765116,80
1095,信阳市,平桥区,114.121,32.0991,359,25,0.0706378830083565,4,0.070884178504294,0.0708774678830192,80
1096,徐州市,睢宁县,117.945,33.8964,358,21,0.0610558659217877,3,0.0608429232443034,0.0682781685985369,80
1097,安阳市,北关区,114.357,36.109,343,24,0.0709708454810495,5,0.0712406702063519,0.0695733177415183,80
1098,上饶市,信州区,117.961,28.4345,340,25,0.0745294117647058,4,0.0744920253371876,0.0739899019840846,80
1099,铜川市,耀州区,108.971,34.9133,334,26,0.0788443113772455,6,0.0784314832374826,0.0758489014741138,80
1100,淮北市,相山区,116.79,33.9613,327,25,0.0789816513761468,5,0.0771797956768353,0.0746085806216557,80
1101,大理白族自治州,大理市,100.3,25.6802,326,22,0.0684846625766871,6,0.069044971376343,0.0677442614046904,80
1102,长沙市,宁乡市,112.541,28.2697,326,19,0.059282208588957,2,0.0606953394470918,0.0723125965011295,80
1103,周口市,川汇区,114.651,33.6206,325,21,0.0656153846153846,4,0.0664466958844426,0.067070281084005,80
1104,宿州市,萧县,116.942,34.1904,311,23,0.0765627009646302,4,0.0749575205542114,0.0743508537883119,80
1105,商丘市,梁园区,115.604,34.483,310,20,0.065516129032258,4,0.0664370845010353,0.0670853160845488,80
1106,泰安市,泰山区,117.129,36.1931,309,22,0.0738155339805825,4,0.0724740507143685,0.0722314820159651,80
1107,漳州市,漳浦县,117.609,24.1202,309,22,0.0721974110032362,4,0.0724740507143685,0.0722314820159651,80
1108,汕头市,潮阳区,116.594,23.261,302,20,0.0688807947019867,4,0.0680222350988164,0.0684451254526933,80
1109,百色市,平果县,107.564,23.5577,302,23,0.0788145695364238,6,0.0769695192644642,0.0743974910674072,80
1110,三明市,尤溪县,118.185,26.1725,297,21,0.0717070707070707,5,0.0720795231137373,0.0700875224107446,80
1111,宜春市,高安市,115.362,28.4492,293,22,0.0777918088737201,4,0.076027818704581,0.0752280574415052,80
1112,驻马店市,西平县,113.918,33.3906,291,20,0.071446735395189,4,0.0703295150040523,0.0704074548127622,80
1113,邢台市,桥西区,114.65,37.0096,288,21,0.0739166666666666,4,0.074098574498118,0.0735892316860967,80
1114,清远市,清新区,112.849,23.8888,286,21,0.0744265734265734,4,0.0745627098370893,0.0739778988285495,80
1115,贺州市,八步区,111.546,24.4155,285,21,0.076438596491228,6,0.0747969647794892,0.0724507299992314,80
1116,淮安市,淮阴区,119.005,33.6351,278,18,0.0657482014388489,4,0.0668417995889063,0.0674811619946734,80
1117,连云港市,连云区,119.333,34.7608,278,20,0.0747410071942446,4,0.0732665265627087,0.0728767266463996,80
1118,沧州市,沧县,117.027,38.205,272,19,0.0726911764705882,4,0.0714309358568988,0.0713335994637779,80
1119,阜阳市,颍东区,115.851,32.9143,269,20,0.0772081784386617,4,0.0754478189310115,0.0746902079527698,80
1120,徐州市,新沂市,118.349,34.3697,268,16,0.0625671641791044,3,0.0624223039137105,0.0714528708082016,80
1121,南充市,高坪区,106.115,30.7838,266,19,0.0743082706766917,4,0.0728629088511205,0.0725268853126943,80
1122,潍坊市,诸城市,119.404,35.9957,266,20,0.076187969924812,4,0.0762040685719134,0.0753149259599406,80
1123,南阳市,镇平县,112.144,33.1097,257,17,0.0671478599221789,4,0.0682323665216224,0.0686739970755001,80
1124,盐城市,滨海县,119.815,33.9934,255,17,0.0696274509803921,4,0.0687057138087624,0.0690690443525364,80
1125,连云港市,东海县,118.761,34.5227,255,19,0.0755098039215686,4,0.0756429975535667,0.0748215459376995,80
1126,太原市,晋源区,112.443,37.7359,254,14,0.0580866141732283,3,0.0585027131520443,0.0685693046316582,80
1127,大连市,瓦房店市,122.0,39.6305,253,15,0.0602885375494071,3,0.0621999286176856,0.0716605603947104,80
1128,包头市,九原区,109.7,40.6088,251,18,0.0747051792828685,5,0.0731898329580948,0.0707393770493469,80
1129,潍坊市,潍城区,119.019,36.7278,247,17,0.0718502024291498,4,0.0706666522814497,0.0706957541026966,80
1130,保定市,望都县,115.154,38.6549,240,13,0.05725,3,0.0578405696461261,0.0684489777184964,80
1131,武威市,凉州区,102.777,37.9045,231,16,0.0702640692640692,6,0.0711610441985424,0.0690903803968548,80
1132,济宁市,曲阜市,116.988,35.5957,229,16,0.0708689956331877,4,0.0717036426237843,0.0715429561527416,80
1133,临沂市,河东区,118.397,35.0901,227,17,0.0780925110132158,4,0.0760963404918247,0.0751187331976667,80
1135,漯河市,召陵区,114.098,33.5817,219,15,0.0694931506849315,5,0.0705820943482986,0.06837685089087,80
1136,郑州市,新密市,113.376,34.5307,216,11,0.0542407407407407,2,0.0553863658112615,0.0721648216237593,80
1137,通辽市,奈曼旗,120.839,42.9594,215,15,0.0730930232558139,6,0.0717191522451924,0.0694330996468725,80
1138,惠州市,龙门县,114.133,23.6672,211,13,0.0649810426540284,3,0.0647066982972596,0.0749856418404152,80
1139,江门市,蓬江区,113.051,22.6467,205,14,0.0692926829268292,4,0.0705323636951871,0.0705923583003744,80
1140,黄石市,大冶市,114.975,30.0986,203,16,0.0798177339901477,5,0.0795932583956233,0.0754590554445099,80
1141,黄冈市,团风县,114.867,30.6461,202,13,0.0653564356435643,4,0.067181696295036,0.06791746770971,80
1142,汕头市,金平区,116.699,23.3685,198,15,0.0767575757575757,4,0.0769904014970925,0.0757326262680568,80
1143,钦州市,钦南区,108.77,21.9009,196,15,0.0800816326530612,6,0.0776619350028814,0.0740030474382613,80
1144,上饶市,玉山县,118.24,28.684,193,14,0.0735388601036269,4,0.0742725252330944,0.0735576468598117,80
1145,鹰潭市,余江区,116.85,28.2022,191,15,0.0795340314136125,6,0.0793931627892949,0.0753074114511583,80
1146,平顶山市,舞钢市,113.486,33.2829,185,14,0.0793783783783783,5,0.0769944107979962,0.073147945696838,80
1147,驻马店市,上蔡县,114.424,33.3061,185,12,0.0685675675675675,4,0.0678325923585412,0.0684742230774915,80
1148,萍乡市,莲花县,113.956,27.1309,182,13,0.0724285714285714,6,0.0734225273760466,0.0704935983111248,80
1149,保定市,蠡县,115.666,38.5337,180,9,0.051,3,0.055357810215356,0.0688411615656047,80
1150,沧州市,任丘市,116.106,38.7064,180,12,0.0704444444444444,4,0.0694226875047859,0.0697298252822207,80
1151,鹤壁市,淇滨区,114.215,35.8032,180,13,0.076,6,0.0741109799345959,0.0710106507929533,80
1152,天水市,麦积区,105.897,34.5656,177,12,0.0716214689265536,6,0.0704130382473103,0.0680924398014146,80
1153,枣庄市,市中区,117.55,34.8651,177,14,0.0800960451977401,5,0.0799233849665158,0.0753179056059981,80
1154,包头市,土默特右旗,110.701,40.5005,176,13,0.0748636363636363,5,0.075527357284192,0.0718762653868773,80
1155,吉安市,青原区,115.22,26.881,176,12,0.0691818181818181,5,0.0707494642147504,0.0681542940845387,80
1156,张家口市,万全区,114.598,40.8474,174,13,0.0757126436781609,5,0.076256043729872,0.0724153208792014,80
1157,贵港市,平南县,110.388,23.5422,171,13,0.0799473684210526,6,0.0773758243589262,0.0734344538599485,80
1158,肇庆市,高要区,112.453,23.028,170,12,0.0715882352941176,4,0.0728375236102671,0.0723844315791325,80
1159,东莞市,石龙镇,113.842,23.1117,167,8,0.0489041916167664,2,0.0539581483023054,0.0742292352729482,80
1160,齐齐哈尔市,建华区,124.123,47.4648,166,13,0.0823253012048192,5,0.0793170406734132,0.074654899315178,80
1161,赣州市,信丰县,114.918,25.3889,165,12,0.0767575757575757,4,0.0746740976021518,0.0737890008981744,80
1162,湘潭市,岳塘区,112.964,27.8754,164,13,0.0802682926829268,5,0.0801210765187751,0.0752366073062264,80
1163,驻马店市,新蔡县,114.956,32.7579,159,10,0.0638930817610062,4,0.066603492265498,0.0676013896614197,80
1164,随州市,曾都区,113.365,31.718,157,11,0.0710636942675159,6,0.0725584224352893,0.0695417200461358,80
1165,宜昌市,长阳土家族自治县,111.202,30.4752,154,10,0.0659350649350649,4,0.0683815077823108,0.0689716427628609,80
1166,济南市,商河县,117.152,37.3096,154,8,0.0529480519480519,3,0.0577032958367563,0.0720432321078636,80
1167,保定市,博野县,115.45,38.4483,151,8,0.0539801324503311,3,0.058642592890641,0.0729301915774684,80
1168,梅州市,丰顺县,116.248,23.8972,151,12,0.0804701986754966,5,0.0803466576877248,0.0751466345126213,80
1169,西双版纳傣族自治州,勐腊县,101.565,21.4619,142,11,0.0784647887323943,6,0.0787671688981632,0.073986703809231,80
1170,遂宁市,船山区,105.59,30.5147,142,11,0.0784647887323943,6,0.0787671688981632,0.073986703809231,80
1171,咸宁市,赤壁市,113.895,29.7282,140,11,0.0795714285714285,5,0.0796762099533938,0.0744014442324918,80
1172,湘潭市,湘乡市,112.526,27.7518,140,10,0.0724285714285714,5,0.0739057787702831,0.0701036007227684,80
1173,咸阳市,杨陵区,108.048,34.2788,137,10,0.073992700729927,4,0.075207721718122,0.07407676436657,80
1174,淮安市,盱眙县,118.539,33.014,136,9,0.0708529411764705,4,0.0697451867900738,0.0700276819067191,80
1175,湘西土家族苗族自治州,吉首市,109.694,28.2653,136,10,0.0745294117647058,6,0.0756519564034585,0.0715549548420786,80
1177,岳阳市,平江县,113.576,28.7053,134,10,0.0756268656716417,4,0.0765563579410538,0.0750571568297414,80
1178,焦作市,山阳区,113.24,35.242,134,10,0.0793582089552238,5,0.0765563579410538,0.0719592174570436,80
1179,茂名市,信宜市,111.103,22.4278,133,10,0.076187969924812,5,0.0770167164039918,0.0722780798576486,80
1180,南平市,延平区,118.257,26.6119,131,9,0.0735190839694656,5,0.0718677170256252,0.0684535822715946,80
1181,安阳市,滑县,114.518,35.5765,130,9,0.0702307692307692,5,0.0723078206158152,0.0687609972714992,80
1182,韶关市,翁源县,114.129,24.3581,126,9,0.0724285714285714,5,0.0741234906097931,0.0700187734473157,80
1183,南阳市,内乡县,111.855,33.2101,125,8,0.065,4,0.0682745174736922,0.068972458843087,80
1184,宣城市,旌德县,118.485,30.3201,125,9,0.077,5,0.0745917456102534,0.070340440284246,80
1185,防城港市,港口区,108.351,21.6309,124,10,0.0856774193548387,6,0.0814233435838756,0.0755178492192133,80
1186,宜昌市,枝江市,111.755,30.4284,123,9,0.074170731707317,4,0.0755462311645005,0.0742486652854283,80
1187,保定市,徐水区,115.562,39.0378,122,5,0.041983606557377,3,0.0502756411485504,0.0688075636386499,80
1188,信阳市,新县,114.88,31.6463,122,8,0.0706721311475409,4,0.0695934301998267,0.0699363230199982,80
1189,包头市,固阳县,110.139,41.1148,120,9,0.076,5,0.0770246572708556,0.071994148927136,80
1190,武威市,天祝藏族自治县,102.746,37.2521,119,8,0.0682268907563025,6,0.0709643036478669,0.0678532120577912,80
1191,济宁市,汶上县,116.484,35.7239,115,8,0.0749130434782608,4,0.0728784130909532,0.0722936345224235,80
1192,巴音郭楞蒙古自治州,和静县,86.3818,42.322,113,9,0.080646017699115,6,0.0807101162149521,0.0746946874345688,80
1193,朔州市,怀仁市,113.098,39.8218,113,8,0.0717964601769911,6,0.0738747189080933,0.0698326437462838,80
1194,晋中市,平遥县,112.285,37.1394,112,9,0.0813571428571428,5,0.0812655988706126,0.0748081402549875,80
1195,宁德市,寿宁县,119.51,27.457,111,7,0.0685675675675675,4,0.0679685050743068,0.0688036329920444,80
1196,宣城市,广德县,119.367,30.8887,110,9,0.0828181818181818,5,0.0823998227954164,0.0755463487532141,80
1197,张家口市,怀来县,115.64,40.3446,110,8,0.0782727272727272,5,0.0754213230331141,0.0706123369216788,80
1198,上饶市,弋阳县,117.445,28.3795,107,7,0.0664205607476635,4,0.0699063475603111,0.0701819465958725,80
1199,唐山市,路南区,118.148,39.6237,106,7,0.0670377358490566,4,0.0704081976325844,0.0705351969157681,80
1200,阳江市,阳东区,112.001,21.8709,104,8,0.0779230769230769,5,0.0787172947701704,0.0727665222108467,80
1201,温州市,文成县,120.087,27.7905,103,4,0.0446893203883495,3,0.0499472206562461,0.0703782496183178,80
1202,牡丹江市,宁安市,129.46,44.344,102,8,0.0843333333333333,6,0.0798809145804091,0.0737785009921647,80
1203,石家庄市,辛集市,115.254,37.8837,102,5,0.0500196078431372,3,0.0577075190076298,0.0758765375060841,80
1204,呼和浩特市,和林格尔县,111.904,40.2952,100,6,0.061,4,0.0660753947758851,0.0675416101350156,80
1205,广安市,邻水县,106.982,30.2526,100,7,0.071,6,0.0735774236019845,0.0693542437799371,80
1206,漯河市,临颍县,113.934,33.8153,100,8,0.086,5,0.081079452428084,0.0742771818629265,80
1207,绵阳市,三台县,105.023,31.1196,99,7,0.0767575757575757,4,0.074133575824804,0.0731111552886028,80
1208,三门峡市,渑池县,111.752,34.7693,98,7,0.0724285714285714,6,0.07469819969675,0.0700817047086425,80
1209,亳州市,涡阳县,116.211,33.495,98,7,0.0775306122448979,5,0.07469819969675,0.0698117490390071,80
1210,衡水市,枣强县,115.722,37.4325,98,7,0.0775306122448979,5,0.07469819969675,0.0698117490390071,80
1211,铜仁市,碧江区,109.261,27.8183,98,7,0.0724285714285714,5,0.07469819969675,0.0698117490390071,80
1212,延边朝鲜族自治州,和龙市,129.004,42.5438,97,7,0.0731649484536082,6,0.0752714902713826,0.0704511881313806,80
1213,赤峰市,翁牛特旗,119.3,42.9979,97,8,0.0834742268041237,6,0.0829462478553672,0.0757233689990434,80
1215,株洲市,芦淞区,113.156,27.8162,96,7,0.0739166666666666,4,0.0758536486365287,0.0742736498726836,80
1216,周口市,郸城县,115.194,33.6407,94,6,0.0701489361702127,4,0.0691897769843322,0.0697124955449377,80
1217,济宁市,微山县,117.123,34.8072,93,6,0.065516129032258,4,0.0697376096826,0.070087950291513,80
1218,佳木斯市,富锦市,132.517,47.1744,92,7,0.0825217391304347,6,0.0782752064428071,0.0723586269751236,80
1219,昭通市,巧家县,103.119,27.0187,91,6,0.0724285714285714,6,0.0708597197150926,0.0673081724168382,80
1220,沧州市,新华区,116.898,38.3083,91,6,0.0669340659340659,4,0.0708597197150926,0.070851124548988,80
1221,石嘴山市,惠农区,106.636,39.1661,91,6,0.0669340659340659,6,0.0708597197150926,0.0673081724168382,80
1222,石家庄市,栾城区,114.612,37.8953,91,3,0.0339670329670329,3,0.0467240337287278,0.0695318570769229,80
1223,上饶市,德兴市,117.589,28.9324,90,6,0.0676666666666666,4,0.0714344260066637,0.0712389783396288,80
1224,南平市,邵武市,117.477,27.2021,90,6,0.0732222222222222,5,0.0714344260066637,0.0673948533332223,80
1226,中卫市,沙坡头区,105.168,37.5157,89,6,0.0684157303370786,6,0.0720185308116726,0.0680491465309268,80
1227,延边朝鲜族自治州,敦化市,128.227,43.3687,88,7,0.0862272727272727,6,0.0808564748645084,0.0739605906292707,80
1228,吉安市,井冈山市,114.154,26.6467,86,6,0.0765813953488372,5,0.0738295997762572,0.0689036244127209,80
1229,大庆市,龙凤区,125.138,46.5676,86,6,0.0765813953488372,4,0.0738295997762572,0.0728338079881248,80
1230,株洲市,攸县,113.392,27.0165,86,5,0.064953488372093,4,0.0654471786402278,0.0672370487221065,80
1231,百色市,田东县,107.127,23.5995,86,6,0.0765813953488372,6,0.0738295997762572,0.0691917106051016,80
1232,百色市,田林县,106.226,24.2975,86,7,0.0823953488372093,6,0.0822120209122866,0.0747884698711198,80
1233,眉山市,彭山区,103.872,30.1981,85,7,0.0833529411764705,5,0.0829069821518003,0.0749196911544148,80
1234,菏泽市,鄄城县,115.504,35.5638,85,5,0.0657058823529411,4,0.0660004219723557,0.0676154762654213,80
1235,许昌市,鄢陵县,114.167,34.1095,85,7,0.089235294117647,5,0.0829069821518003,0.0749196911544148,80
1236,漳州市,长泰县,117.754,24.6284,83,6,0.0793132530120482,4,0.0757341052704696,0.0740775913250837,80
1238,岳阳市,华容县,112.536,29.5309,82,5,0.0680731707317073,4,0.0677177328611034,0.0687767565194543,80
1239,松原市,宁江区,124.92,45.2147,82,6,0.0802682926829268,6,0.0763909647255249,0.0707761795601686,80
1240,益阳市,桃江县,111.988,28.4349,82,6,0.0802682926829268,5,0.0763909647255249,0.0704814962823246,80
1241,新乡市,卫滨区,113.845,35.2791,81,5,0.0627283950617283,4,0.0683102030912193,0.0691727652977891,80
1242,晋城市,沁水县,112.349,35.7942,81,6,0.075074074074074,6,0.0770593180583592,0.071183700790032,80
1243,十堰市,丹江口市,111.507,32.543,80,6,0.076,5,0.0777394696155098,0.0712978456835812,80
1244,吉安市,万安县,114.817,26.4745,80,6,0.076,5,0.0777394696155098,0.0712978456835812,80
1245,广元市,剑阁县,105.522,32.291,80,6,0.076,6,0.0777394696155098,0.0715959421199153,80
1246,赣州市,宁都县,116.007,26.4746,79,5,0.0642911392405063,4,0.0695267990068354,0.0699786232799639,80
1247,赣州市,石城县,116.341,26.3154,79,6,0.0832784810126582,4,0.078431734584259,0.0758035890645874,80
1248,太原市,清徐县,112.377,37.5585,78,3,0.0394615384615384,3,0.0521816016530351,0.0748279757362923,80
1249,铜陵市,铜官区,117.81,30.9367,78,6,0.0843333333333333,5,0.079136439479652,0.0721333273590027,80
1251,沧州市,孟村回族自治县,117.096,38.0923,77,5,0.0724285714285714,4,0.0707875155379378,0.0708034789647681,80
1252,石家庄市,晋州市,115.072,37.9775,77,2,0.0269740259740259,3,0.0435882941777294,0.0693753577233412,80
1253,崇左市,扶绥县,107.9,22.6386,76,6,0.0865263157894736,6,0.0805845348586169,0.0732937874453658,80
1254,三亚市,海棠区,109.748,18.402,75,5,0.0743333333333333,4,0.0720947971014591,0.0716480121573759,80
1255,内江市,资中县,104.849,29.7676,75,5,0.0743333333333333,6,0.0720947971014591,0.0677669816461216,80
1256,德阳市,中江县,104.674,31.0367,75,6,0.081,5,0.0813286397754588,0.0734239204938027,80
1257,六安市,霍邱县,115.906,32.227,74,5,0.0685675675675675,4,0.0727667134856899,0.0720778791802292,80
1258,内江市,隆昌市,105.287,29.3407,74,5,0.0685675675675675,6,0.0727667134856899,0.068173563626149,80
1259,临汾市,襄汾县,111.422,35.8819,73,5,0.0694931506849315,5,0.0734512720826925,0.0682743623588247,80
1260,荆州市,江陵县,112.419,30.0446,73,5,0.0763424657534246,4,0.0734512720826925,0.0725129354889587,80
1261,资阳市,雁江区,104.647,30.1248,72,5,0.0704444444444444,6,0.0741488330787897,0.069001541579986,80
1262,九江市,修水县,114.542,29.0276,70,4,0.0652857142857142,4,0.0659036752730058,0.067702964564281,80
1263,六安市,金寨县,115.946,31.7341,70,4,0.0581428571428571,4,0.0659036752730058,0.067702964564281,80
1264,抚州市,东乡区,116.599,28.2497,70,5,0.0724285714285714,5,0.0755844727513762,0.0695334575084411,80
1265,枣庄市,山亭区,117.455,35.1006,70,6,0.0867142857142857,5,0.0852652702297466,0.075680690066977,80
1266,沧州市,盐山县,117.31,37.979,70,5,0.0724285714285714,4,0.0755844727513762,0.0738501971228169,80
1267,韶关市,仁化县,113.743,25.0883,70,5,0.0795714285714285,5,0.0755844727513762,0.0695334575084411,80
1268,亳州市,利辛县,116.197,33.1444,69,5,0.073463768115942,5,0.07632334358348,0.0699635396573331,80
1269,石家庄市,元氏县,114.522,37.7605,69,2,0.0299855072463768,3,0.0469970492319606,0.0728081918148929,80
1270,赣州市,安远县,115.388,25.1392,69,5,0.073463768115942,4,0.07632334358348,0.0743069794059476,80
1271,赣州市,赣县区,115.017,25.8568,69,5,0.073463768115942,4,0.07632334358348,0.0743069794059476,80
1272,吉安市,峡江县,115.204,27.588,68,5,0.0745294117647058,5,0.0770768025835598,0.0703989752539787,80
1273,大同市,天镇县,114.077,40.4159,68,5,0.0745294117647058,5,0.0770768025835598,0.0703989752539787,80
1274,孝感市,大悟县,114.121,31.5628,68,5,0.0818823529411764,5,0.0770768025835598,0.0703989752539787,80
1275,抚州市,南城县,116.633,27.5723,68,5,0.0818823529411764,5,0.0770768025835598,0.0703989752539787,80
1276,汉中市,城固县,107.329,33.1586,68,5,0.0745294117647058,6,0.0770768025835598,0.0707193350235144,80
1277,漳州市,东山县,117.425,23.7036,67,5,0.0830895522388059,4,0.0778452860995014,0.0752377081910825,80
1278,保定市,安新县,115.871,38.8755,65,2,0.0317692307692307,3,0.0489094948902757,0.0746552384912331,80
1279,怀化市,洪江市,109.832,27.2128,65,5,0.0779230769230769,5,0.0794291608517917,0.0717384213041348,80
1280,荆州市,石首市,112.419,29.7228,64,4,0.0635,4,0.069967736176685,0.0702957089904705,80
1281,辽阳市,白塔区,123.175,41.2657,64,5,0.0869375,6,0.0802455163026134,0.0725248410097105,80
1282,广安市,华蓥市,106.757,30.3323,63,5,0.0803650793650793,6,0.0810788266558505,0.0729907149205795,80
1283,泸州市,龙马潭区,105.434,28.9159,63,5,0.0883015873015873,5,0.0810788266558505,0.0726600657621502,80
1284,九江市,柴桑区,115.905,29.6125,62,4,0.0735806451612903,4,0.071436146183725,0.0712046572638972,80
1285,佳木斯市,郊区,130.268,46.7775,62,5,0.0816451612903225,6,0.0819296256592645,0.0734626127451838,80
1286,安康市,镇坪县,109.467,31.9089,62,5,0.0897096774193548,6,0.0819296256592645,0.0734626127451838,80
1287,朝阳市,龙城区,120.297,41.5711,62,5,0.0816451612903225,6,0.0819296256592645,0.0734626127451838,80
